,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-07,277,,24.2088422629565,23.8016931964431,0.354203539189947,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-08,279,,24.2426144864902,24.1644579572042,0.111677733173144,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-08,279,,24.2142086505883,24.1644579572042,0.111677733173144,NaN,NaN,NaN,NaN,60,
,B12,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-08,279,,24.0365507345342,24.1644579572042,0.111677733173144,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-09,280,,24.1598820738797,24.2175238222124,0.0590121060730409,NaN,NaN,NaN,NaN,60,
,C02,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-09,280,,24.2148724816483,24.2175238222124,0.0590121060730409,NaN,NaN,NaN,NaN,60,
,C03,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-09,280,,24.2778169111091,24.2175238222124,0.0590121060730409,NaN,NaN,NaN,NaN,60,
,C04,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-10,287,,24.9947555061122,25.036342921887,0.0435763806396561,NaN,NaN,NaN,NaN,60,
,C05,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-10,287,,25.0816675508034,25.036342921887,0.0435763806396561,NaN,NaN,NaN,NaN,60,
,C06,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-10,287,,25.0326057087453,25.036342921887,0.0435763806396561,NaN,NaN,NaN,NaN,60,
,C07,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-11,290,,24.3714010528748,24.2845760076041,0.0834799494959642,NaN,NaN,NaN,NaN,60,
,C08,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-11,290,,24.2049010994548,24.2845760076041,0.0834799494959642,NaN,NaN,NaN,NaN,60,
,C09,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-11,290,,24.2774258704828,24.2845760076041,0.0834799494959642,NaN,NaN,NaN,NaN,60,
,C10,SYBR,Cg_GAPDH_205_F-355_R (SR IDs: 1172/3),Unkn-12,291,,23.9523496727674,23.9951467102906,0.0483601192277149,NaN,NaN,NaN,NaN,60,
